date,player,market,line,predicted_side,predicted_prob,predicted_ev,actual_value,hit,grade,feat_ema,feat_std,feat_sma_5,feat_sma_10,feat_trend,feat_avg_minutes,feat_mins_trend,feat_hit_rate_l5,feat_hit_rate_l10,feat_hit_rate_l15,feat_hit_rate_season,feat_hit_rate_weighted,feat_coef_variation,feat_pace_mult,feat_def_mult,feat_position_mult,feat_base_matchup_mult,feat_combined_matchup_mult,feat_split_factor,feat_rest_factor,feat_blowout_factor,feat_usage_mult,feat_games_played,feat_is_home,feat_is_b2b,feat_spread,feat_days_rest,feat_game_total,feat_opponent_drtg_season,feat_opponent_drtg_l5,feat_data_quality_score,player_id
2025-10-31,Jose Alvarado,PTS,10.466666666666667,UNDER,0.7226,0.380166,4,1,A,8.83543627377071,6.738658902891865,7.2,11.8,0.29508196721311486,23.933333333333334,0.5431754874651811,0.4,0.6,0.4,0.423728813559322,0.430250402055743,0.7626854740491494,0.9623991505324059,1.0271587743732593,1.014,1.001254924836918,1.0063529549021508,0.9626975268754039,1.0,1.0,1.0,59,0,0,2.4,1,228.666,118.0,118.0,100,1630631
2025-11-02,Jose Alvarado,PTS,10.533333333333333,UNDER,0.6721,0.28371100000000005,3,1,A,8.905675808242222,6.66404710438963,5.2,11.2,-0.2533333333333333,23.133333333333333,0.7492795389048991,0.2,0.6,0.4,0.4166666666666667,0.38930666290505206,0.7482921282876748,1.004674056505473,0.910515320334262,0.953,0.9481788148027464,0.9501072888816477,0.9585448392554992,1.0,0.95,1.0,60,0,0,9.36,1,233.56499999999997,104.6,104.6,100,1630631
2025-11-04,Jose Alvarado,PTS,10.2,UNDER,0.6315,0.20616499999999982,18,0,A,8.302400145950514,6.919950453992737,3.0,10.3,-0.5425531914893618,22.6,0.7079646017699115,0.0,0.5,0.4,0.4098360655737705,0.352259235687203,0.833487947141157,0.9908801317865614,1.021065459610028,1.048,1.0089913284806413,1.0245947970883846,1.047699214365881,1.0,1.0,1.0,61,1,0,0.43999999999999984,1,231.96649999999997,117.3,117.3,100,1630631
2025-11-05,Jose Alvarado,PTS,10.8,UNDER,0.618,0.18037999999999998,13,0,A,9.64953394144527,7.193250804946061,6.6,10.4,-0.5346534653465347,23.466666666666665,0.9232954545454547,0.2,0.5,0.4666666666666667,0.41935483870967744,0.44123222264794937,0.7454505936344407,1.0145977433536109,0.9845055710306407,0.974,0.9965424399598288,0.9875254639758972,0.9477124183006536,0.95,1.0,1.0,62,0,1,2.52,0,234.71499999999997,113.1,113.1,100,1630631
2025-11-08,Jose Alvarado,PTS,11.0,UNDER,0.6075,0.16032500000000005,8,1,A,9.933408385026041,7.211102550927978,8.2,9.0,-0.5619047619047619,23.133333333333333,1.037463976945245,0.4,0.5,0.5333333333333333,0.3968253968253968,0.5217383104444582,0.7259444363324717,1.0000099236868483,0.9749303621169918,0.987,0.9849621867449343,0.9857773120469606,0.952025,1.02,1.0,1.0,63,0,0,6.68,2,233.0245,112.0,112.0,100,1630631
2025-11-10,Jose Alvarado,PTS,10.933333333333334,UNDER,0.6494,0.24035399999999996,8,1,A,9.826666150636356,7.235494520237089,9.2,8.2,-0.509090909090909,22.4,1.056547619047619,0.4,0.4,0.5333333333333333,0.421875,0.47208834571300745,0.7363122354338386,0.992070974208338,0.9871169916434542,0.973,0.9890985846694077,0.9826591508016446,0.9519124898271818,1.0,1.0,1.0,64,0,0,4.32,1,232.10449999999997,113.4,113.4,100,1630631
2025-11-12,Jose Alvarado,PTS,10.8,UNDER,0.6606,0.2617459999999999,5,1,A,9.868200509283952,7.272256478268234,10.0,7.6,-0.43000000000000005,22.133333333333333,0.9487951807228916,0.4,0.3,0.5333333333333333,0.4153846153846154,0.42716319981982515,0.736938459187826,1.0176740862765334,1.0149721448467968,1.02,1.0160529214186913,1.0176317528512149,1.0528156610135373,1.0,1.0,1.0,65,1,0,0.07999999999999989,1,235.0715,116.6,116.6,100,1630631
2025-11-14,Jose Alvarado,PTS,10.333333333333334,UNDER,0.6788,0.2965079999999999,8,1,A,9.934344514316308,7.4129873163510105,10.4,6.7,-0.3655913978494624,21.6,0.9567901234567902,0.4,0.2,0.4666666666666667,0.4090909090909091,0.35918094341956963,0.7461979303886845,0.9876053151266759,1.0280292479108637,1.038,1.0118596747971886,1.0223158048783132,1.0475522445820435,1.0,1.0,1.0,66,1,0,1.28,1,231.587,118.1,118.1,100,1630631
2025-11-16,Jose Alvarado,PTS,9.733333333333333,UNDER,0.5994,0.14485400000000004,18,0,A,11.04188958741247,7.1958983025715675,8.4,7.5,-0.20253164556962033,21.2,1.0377358490566038,0.2,0.2,0.4,0.43283582089552236,0.2976680540661038,0.651690840195934,1.000208397423811,0.9662256267409473,0.952,0.9798187350140928,0.9686912410084557,1.0448290241868223,1.0,1.0,1.0,67,1,0,2.5200000000000005,1,233.04749999999999,111.0,111.0,100,1630631
2025-11-17,Jose Alvarado,PTS,9.133333333333333,UNDER,0.5252,0.003131999999999968,6,1,C,10.42738143786164,5.914469746389137,9.4,8.8,0.3928571428571428,21.0,1.0793650793650795,0.2,0.3,0.4,0.4411764705882353,0.3645037754370022,0.5672056576844691,1.004674056505473,0.910515320334262,0.953,0.9481788148027464,0.9501072888816477,1.0491071428571428,0.95,1.0,1.0,68,1,1,6.959999999999999,0,233.56499999999997,104.6,104.6,100,1630631
